ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Enrollment_Year,Enrollment_Month,Age,Customer_Age,Customer_Tenure,Total_Children,Family_Size,Total_Spending,Total_Purchases,Total_Campaign_Acceptance,Avg_Spending_Per_Purchase,Digital_Engagement,Deal_Dependency,Preferred_Shopping_Channel,Product_Preference,Customer_Activity_Level
2410,1969,Graduation,Single,81657.0,0,0,2014-01-22,69,364.0,40.0,425.0,120.5,60.0,50.0,1,3,4,8,1,0,0,0,0,0,0,3,11,0,2014,1,55,45,159,0,1,1059.5,16,0,66.21875,4,0.0625,Store,Meat,Medium
193,1996,Undergraduate,Married,14421.0,0,0,2014-02-17,81,0.0,0.0,2.0,3.0,3.0,8.0,1,1,0,2,5,1,0,0,0,0,0,3,11,0,2014,2,28,18,133,0,2,16.0,4,1,4.0,6,0.25,Store,Gold,Low
3363,1974,2N Cycle,Married,20130.0,0,0,2014-03-17,99,0.0,6.0,3.0,7.0,6.0,12.0,1,1,0,3,8,0,0,0,0,0,0,3,11,0,2014,3,50,40,105,0,2,34.0,5,0,6.8,9,0.2,Store,Gold,Low
8278,1990,Phd,Married,74214.0,0,0,2012-08-26,3,863.0,81.0,547.0,86.0,81.0,33.0,1,8,2,5,5,0,0,0,0,0,0,3,11,0,2012,8,34,24,673,0,2,1691.0,16,0,105.6875,13,0.0625,Web,Wines,Medium
10660,1957,Master,Married,66726.0,1,1,2014-01-12,61,349.0,7.0,35.0,0.0,0.0,47.0,3,8,2,4,7,0,1,0,0,0,0,3,11,0,2014,1,67,57,169,2,4,438.0,17,1,25.764705882352942,15,0.17647058823529413,Web,Wines,Medium
8686,1979,Undergraduate,Married,23724.0,1,0,2013-01-08,65,5.0,23.0,15.0,0.0,18.0,14.0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,2013,1,45,35,538,1,3,75.0,7,0,10.714285714285714,10,0.2857142857142857,Store,Fruits,Low
1604,1960,Master,Married,47353.0,0,1,2013-11-13,93,184.0,2.0,19.0,8.0,8.0,4.0,3,2,2,6,5,0,0,0,0,0,0,3,11,0,2013,11,64,54,229,1,3,225.0,13,0,17.307692307692307,7,0.23076923076923078,Store,Wines,Medium
5907,1952,Master,Married,33444.0,1,1,2012-11-03,24,8.0,0.0,8.0,0.0,0.0,2.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2012,11,72,62,604,2,4,18.0,4,0,4.5,9,0.25,Store,Wines,Low
10669,1981,Graduation,Married,54386.0,0,1,2013-05-17,8,277.0,21.0,64.0,62.0,21.0,25.0,2,3,2,10,3,0,0,0,0,0,0,3,11,0,2013,5,43,33,409,1,3,470.0,17,0,27.647058823529413,6,0.11764705882352941,Store,Wines,Medium
2918,1981,Graduation,Divorced,28510.0,1,1,2013-04-13,72,44.0,5.0,19.0,0.0,4.0,19.0,3,2,0,4,5,0,0,0,0,0,0,3,11,0,2013,4,43,33,443,2,3,91.0,9,0,10.11111111111111,7,0.3333333333333333,Store,Wines,Low
5735,1991,Master,Single,90638.0,0,0,2014-02-13,29,1156.0,81.0,556.0,94.0,81.0,96.0,1,3,4,10,1,0,0,1,0,0,0,3,11,0,2014,2,33,23,137,0,1,2064.0,18,1,114.66666666666667,4,0.05555555555555555,Store,Wines,Medium
359,1950,Graduation,Married,48070.0,0,1,2013-01-13,33,373.0,14.0,83.0,6.0,9.0,19.0,3,8,2,6,7,0,0,0,0,0,1,3,11,0,2013,1,74,64,533,1,3,504.0,19,0,26.526315789473685,15,0.15789473684210525,Web,Wines,Medium
8387,1957,Graduation,Married,43140.0,0,1,2013-01-05,68,134.0,8.0,76.0,6.0,0.0,11.0,1,4,1,5,6,0,0,0,0,0,0,3,11,0,2013,1,67,57,541,1,3,235.0,11,0,21.363636363636363,10,0.09090909090909091,Store,Wines,Medium
1829,1961,Phd,Divorced,54959.0,0,1,2013-01-19,55,1148.0,0.0,60.0,0.0,0.0,24.0,3,9,5,4,7,0,1,0,0,0,0,3,11,1,2013,1,63,53,527,1,2,1232.0,21,2,58.666666666666664,16,0.14285714285714285,Web,Wines,High
3839,1958,Undergraduate,Single,15056.0,1,1,2013-05-03,76,6.0,12.0,3.0,21.0,6.0,40.0,5,2,2,3,5,0,0,0,0,0,0,3,11,0,2013,5,66,56,423,2,3,88.0,12,0,7.333333333333333,7,0.4166666666666667,Store,Gold,Medium
9392,1971,Graduation,Single,26954.0,1,0,2014-05-08,17,4.0,1.0,11.0,0.0,0.0,1.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2014,5,53,43,53,1,2,17.0,4,0,4.25,8,0.25,Store,Meat,Low
2292,1985,Graduation,Single,22327.0,1,0,2013-08-02,94,5.0,4.0,8.0,2.0,0.0,5.0,1,1,0,3,5,0,0,0,0,0,0,3,11,0,2013,8,39,29,332,1,2,24.0,5,0,4.8,6,0.2,Store,Meat,Low
10466,1965,Graduation,Married,44393.0,1,1,2013-08-22,86,24.0,2.0,20.0,2.0,2.0,10.0,2,1,0,4,4,0,0,0,0,0,0,3,11,0,2013,8,59,49,312,2,4,60.0,7,0,8.571428571428571,5,0.2857142857142857,Store,Wines,Low
9855,1952,Phd,Single,62000.0,0,1,2013-08-25,25,899.0,0.0,101.0,0.0,0.0,20.0,1,6,6,13,4,0,0,0,1,0,0,3,11,0,2013,8,72,62,309,1,2,1020.0,26,1,39.23076923076923,10,0.038461538461538464,Store,Wines,High
4088,1962,Phd,Married,31497.0,0,1,2012-12-06,22,108.0,1.0,28.0,13.0,1.0,4.0,2,3,1,4,8,0,0,0,0,0,0,3,11,0,2012,12,62,52,571,1,3,155.0,10,0,15.5,11,0.2,Store,Wines,Medium
5231,1974,2N Cycle,Married,45894.0,0,2,2014-02-27,15,27.0,2.0,7.0,0.0,2.0,13.0,1,1,0,3,5,0,0,0,0,0,0,3,11,0,2014,2,50,40,123,2,4,51.0,5,0,10.2,6,0.2,Store,Wines,Low
590,1970,Master,Divorced,78579.0,0,0,2012-12-22,35,816.0,66.0,549.0,120.5,66.0,99.0,1,5,6,4,3,0,0,0,0,0,0,3,11,1,2012,12,54,44,555,0,1,1716.5,16,1,107.28125,8,0.0625,Catalog,Wines,Medium
8732,1969,Master,Widow,67369.0,0,1,2012-11-17,81,1224.0,0.0,70.0,37.0,14.0,42.0,4,7,4,10,4,0,1,1,0,0,0,3,11,1,2012,11,55,45,590,1,2,1387.0,25,3,55.48,11,0.16,Store,Wines,High
2315,1960,Graduation,Divorced,58401.0,0,1,2014-04-20,55,10.0,0.0,11.0,17.0,29.0,29.0,1,1,2,2,4,0,0,0,0,0,0,3,11,0,2014,4,64,54,71,1,2,96.0,6,0,16.0,5,0.16666666666666666,Catalog,Sweets,Low
3515,1952,Graduation,Single,62307.0,0,1,2014-02-17,94,87.0,13.0,34.0,10.0,6.0,10.0,1,4,0,4,5,0,0,0,0,0,0,3,11,0,2014,2,72,62,133,1,2,160.0,9,0,17.77777777777778,9,0.1111111111111111,Web,Wines,Low
2245,1969,Master,Married,43641.0,1,1,2013-04-22,50,57.0,2.0,51.0,4.0,2.0,23.0,3,2,1,4,6,0,0,0,0,0,0,3,11,0,2013,4,55,45,434,2,4,139.0,10,0,13.9,8,0.3,Store,Wines,Medium
6283,1968,Master,Divorced,63841.0,0,1,2013-04-21,64,635.0,15.0,100.0,20.0,7.0,126.5,1,9,3,9,6,0,0,0,0,0,0,3,11,0,2013,4,56,46,435,1,2,903.5,22,0,41.06818181818182,15,0.045454545454545456,Web,Wines,High
2246,1965,2N Cycle,Married,46891.0,0,1,2013-09-01,91,43.0,12.0,23.0,29.0,15.0,61.0,1,2,1,4,4,0,0,0,0,0,0,3,11,0,2013,9,59,49,302,1,3,183.0,8,0,22.875,6,0.125,Store,Gold,Low
6606,1969,Master,Married,70091.0,1,0,2013-03-31,11,964.0,34.0,137.0,15.0,0.0,11.0,2,5,2,10,8,0,1,0,0,0,0,3,11,0,2013,3,55,45,456,1,3,1161.0,19,1,61.10526315789474,13,0.10526315789473684,Store,Wines,Medium
5545,1972,Phd,Married,78075.0,0,0,2014-04-05,72,572.0,8.0,259.0,34.0,35.0,80.0,1,3,5,5,1,0,0,0,0,0,0,3,11,0,2014,4,52,42,86,0,2,988.0,14,0,70.57142857142857,4,0.07142857142857142,Catalog,Wines,Medium
7342,1961,2N Cycle,Widow,59184.0,0,1,2012-09-09,6,341.0,81.0,113.0,120.5,81.0,66.0,3,6,6,12,5,0,0,0,0,0,0,3,11,0,2012,9,63,53,659,1,2,802.5,27,0,29.72222222222222,11,0.1111111111111111,Store,Wines,High
837,1977,Graduation,Married,54809.0,1,1,2013-09-11,0,63.0,6.0,57.0,13.0,13.0,22.0,4,2,1,5,4,0,0,0,0,0,0,3,11,0,2013,9,47,37,292,2,4,174.0,12,0,14.5,6,0.3333333333333333,Store,Wines,Medium
9500,1959,Graduation,Married,58113.0,0,1,2013-01-25,66,221.0,81.0,169.0,102.0,78.0,84.0,3,9,2,8,7,0,0,0,0,0,1,3,11,0,2013,1,65,55,521,1,3,735.0,22,0,33.40909090909091,16,0.13636363636363635,Web,Wines,High
3602,1958,Master,Married,51412.0,0,1,2013-12-31,42,140.0,3.0,29.0,4.0,5.0,14.0,2,3,2,4,4,0,0,0,0,0,0,3,11,0,2013,12,66,56,181,1,3,195.0,11,0,17.727272727272727,7,0.18181818181818182,Store,Wines,Medium
234,1979,Graduation,Divorced,15287.0,1,0,2012-10-10,60,1.0,2.0,8.0,4.0,3.0,13.0,2,1,1,2,7,1,0,0,0,0,0,3,11,1,2012,10,45,35,628,1,2,31.0,6,2,5.166666666666667,8,0.3333333333333333,Store,Gold,Low
2995,1957,Master,Married,66636.0,0,0,2013-08-17,64,291.0,10.0,556.0,84.0,10.0,0.0,1,3,4,9,1,0,0,0,0,0,0,3,11,0,2013,8,67,57,317,0,2,951.0,17,0,55.94117647058823,4,0.058823529411764705,Store,Meat,Medium
1118,1956,Master,Married,50965.0,0,1,2013-02-20,87,544.0,13.0,85.0,8.0,6.0,29.0,3,10,4,5,8,1,0,0,0,0,0,3,11,0,2013,2,68,58,495,1,3,685.0,22,1,31.136363636363637,18,0.13636363636363635,Web,Wines,High
7789,1965,Phd,Married,84618.0,0,0,2013-11-22,96,684.0,81.0,556.0,21.0,66.0,0.0,1,6,9,10,2,0,0,1,0,0,0,3,11,0,2013,11,59,49,220,0,2,1408.0,26,1,54.15384615384615,8,0.038461538461538464,Store,Wines,High
3068,1990,Graduation,Married,18351.0,0,0,2013-10-29,1,1.0,12.0,9.0,0.0,14.0,7.0,1,2,0,3,7,0,0,0,0,0,0,3,11,0,2013,10,34,24,244,0,2,43.0,6,0,7.166666666666667,9,0.16666666666666666,Store,Sweets,Low
8955,1957,Phd,Married,40451.0,0,2,2014-02-16,54,35.0,0.0,4.0,0.0,0.0,10.0,1,1,1,2,5,1,0,0,0,0,0,3,11,0,2014,2,67,57,134,2,4,49.0,5,1,9.8,6,0.2,Store,Wines,Low
945,1965,Graduation,Married,36317.0,0,1,2013-05-22,53,87.0,3.0,25.0,3.0,2.0,13.0,2,3,0,4,7,0,0,0,0,0,0,3,11,0,2013,5,59,49,404,1,3,133.0,9,0,14.777777777777779,10,0.2222222222222222,Store,Wines,Low
5644,1957,Graduation,Married,42213.0,0,1,2013-10-12,96,309.0,3.0,24.0,4.0,3.0,20.0,2,5,1,7,7,0,1,0,0,0,0,3,11,0,2013,10,67,57,261,1,3,363.0,15,1,24.2,12,0.13333333333333333,Store,Wines,Medium
7192,1955,Graduation,Married,65748.0,0,1,2013-04-15,58,172.0,73.0,93.0,95.0,78.0,34.0,2,2,4,10,1,0,0,0,0,0,1,3,11,0,2013,4,69,59,441,1,3,545.0,18,0,30.27777777777778,3,0.1111111111111111,Store,Wines,Medium
2324,1972,Graduation,Married,77044.0,0,1,2013-10-27,12,625.0,38.0,242.0,50.0,34.0,76.0,2,7,11,11,4,1,0,0,0,0,0,3,11,0,2013,10,52,42,246,1,3,1065.0,31,1,34.354838709677416,11,0.06451612903225806,Catalog,Wines,High
697,1969,Graduation,Married,74918.0,0,0,2013-03-12,78,972.0,59.0,556.0,25.0,19.0,59.0,1,5,9,6,3,0,0,1,0,0,0,3,11,0,2013,3,55,45,475,0,2,1690.0,21,1,80.47619047619048,8,0.047619047619047616,Catalog,Wines,High
3439,1972,Graduation,Married,56721.0,1,1,2012-10-31,64,157.0,6.0,39.0,6.0,13.0,75.0,5,4,1,5,6,0,0,0,0,0,0,3,11,0,2012,10,52,42,607,2,4,296.0,15,0,19.733333333333334,10,0.3333333333333333,Store,Wines,Medium
1506,1975,Graduation,Single,42160.0,1,1,2013-06-28,26,48.0,9.0,45.0,3.0,15.0,20.0,4,2,1,4,6,0,0,0,0,0,0,3,11,1,2013,6,49,39,367,2,3,140.0,11,1,12.727272727272727,8,0.36363636363636365,Store,Wines,Medium
232,1965,Graduation,Single,61559.0,0,1,2013-07-17,8,279.0,81.0,88.0,32.0,14.0,34.0,1,4,2,10,3,0,0,0,0,0,0,3,11,0,2013,7,59,49,348,1,2,528.0,17,0,31.058823529411764,7,0.058823529411764705,Store,Wines,Medium
8876,1963,Phd,Married,33629.0,1,1,2012-08-08,49,132.0,0.0,16.0,0.0,0.0,4.0,5,3,1,4,9,0,0,0,0,0,0,3,11,0,2012,8,61,51,691,2,4,152.0,13,0,11.692307692307692,12,0.38461538461538464,Store,Wines,Medium
4500,1991,Phd,Married,68682.0,0,0,2013-10-06,56,919.0,0.0,505.0,99.0,30.0,45.0,1,4,9,10,2,0,0,0,0,0,0,3,11,0,2013,10,33,23,267,0,2,1598.0,24,0,66.58333333333333,6,0.041666666666666664,Store,Wines,High
9739,1963,Graduation,Single,34377.0,0,1,2013-01-19,55,62.0,0.0,22.0,3.0,1.0,26.0,2,2,2,2,7,0,0,0,0,0,0,3,11,0,2013,1,61,51,527,1,2,114.0,8,0,14.25,9,0.25,Web,Wines,Low
10395,1986,Undergraduate,Single,8940.0,1,0,2012-08-22,25,1.0,45.0,3.0,4.0,6.0,42.0,3,3,1,3,8,0,0,0,0,0,0,3,11,0,2012,8,38,28,677,1,2,101.0,10,0,10.1,11,0.3,Web,Fruits,Medium
1176,1973,Graduation,Married,26228.0,1,0,2013-09-22,50,2.0,6.0,4.0,3.0,1.0,9.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2013,9,51,41,281,1,3,25.0,4,0,6.25,9,0.25,Store,Gold,Low
1627,1957,2N Cycle,Divorced,77297.0,0,0,2013-01-26,84,408.0,61.0,109.0,48.0,81.0,41.0,1,5,7,9,4,0,0,0,1,0,0,3,11,0,2013,1,67,57,520,0,1,748.0,22,1,34.0,9,0.045454545454545456,Store,Wines,High
938,1981,Graduation,Married,40211.0,1,1,2013-07-30,30,51.0,1.0,7.0,2.0,1.0,25.0,2,2,1,2,8,1,0,0,0,0,0,3,11,0,2013,7,43,33,335,2,4,87.0,7,1,12.428571428571429,10,0.2857142857142857,Web,Wines,Low
2740,1958,Phd,Widow,33438.0,1,1,2013-09-22,81,62.0,1.0,16.0,3.0,2.0,6.0,4,2,1,4,5,0,0,0,0,0,0,3,11,0,2013,9,66,56,281,2,3,90.0,11,0,8.181818181818182,7,0.36363636363636365,Store,Wines,Medium
257,1959,Phd,Married,75032.0,0,1,2013-04-28,74,952.0,12.0,180.0,47.0,12.0,12.0,2,5,4,9,3,0,0,0,0,0,0,3,11,0,2013,4,65,55,428,1,3,1215.0,20,0,60.75,8,0.1,Store,Wines,High
4058,1955,Phd,Single,61284.0,0,0,2013-10-12,76,618.0,15.0,106.0,20.0,7.0,45.0,1,11,2,8,6,0,1,0,0,0,0,3,11,0,2013,10,69,59,261,0,1,811.0,22,1,36.86363636363637,17,0.045454545454545456,Web,Wines,High
7736,1986,Graduation,Married,22518.0,1,0,2012-10-22,36,11.0,7.0,12.0,2.0,2.0,27.0,2,2,1,2,5,1,0,0,0,0,0,3,11,1,2012,10,38,28,616,1,3,61.0,7,2,8.714285714285714,7,0.2857142857142857,Web,Gold,Low
8210,1975,Master,Married,54730.0,0,1,2013-08-15,64,318.0,3.0,17.0,4.0,7.0,56.0,5,4,1,8,4,0,0,0,0,0,0,3,11,0,2013,8,49,39,319,1,3,405.0,18,0,22.5,8,0.2777777777777778,Store,Wines,Medium
833,1955,Master,Married,38452.0,1,1,2014-03-30,62,56.0,0.0,14.0,0.0,0.0,2.0,3,3,0,3,7,0,0,0,0,0,0,3,11,0,2014,3,69,59,92,2,4,72.0,9,0,8.0,10,0.3333333333333333,Web,Wines,Low
6230,1971,Graduation,Divorced,44421.0,1,1,2013-02-15,53,110.0,5.0,59.0,7.0,1.0,7.0,5,5,0,4,8,0,0,0,0,0,0,3,11,0,2013,2,53,43,500,2,3,189.0,14,0,13.5,13,0.35714285714285715,Web,Wines,Medium
7325,1986,Phd,Married,38197.0,1,0,2013-06-29,86,23.0,0.0,11.0,2.0,1.0,3.0,1,1,0,3,5,0,0,0,0,0,0,3,11,0,2013,6,38,28,366,1,3,40.0,5,0,8.0,6,0.2,Store,Wines,Low
1307,1978,Graduation,Divorced,41986.0,0,1,2014-02-09,15,27.0,5.0,8.0,8.0,3.0,12.0,3,3,0,4,4,0,0,0,0,0,0,3,11,0,2014,2,46,36,141,1,2,63.0,10,0,6.3,7,0.3,Store,Wines,Medium
1502,1983,Graduation,Married,28427.0,1,0,2013-03-21,67,18.0,3.0,19.0,3.0,3.0,6.0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,2013,3,41,31,466,1,3,52.0,7,0,7.428571428571429,10,0.2857142857142857,Store,Meat,Low
6211,1976,Phd,Married,37395.0,1,0,2014-05-02,47,18.0,0.0,9.0,0.0,1.0,11.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,2014,5,48,38,59,1,3,39.0,5,0,7.8,7,0.2,Store,Wines,Low
843,1971,Graduation,Married,64722.0,1,0,2014-05-26,47,303.0,0.0,280.0,60.0,81.0,15.0,4,8,2,11,6,0,0,0,0,0,0,3,11,0,2014,5,53,43,35,1,3,739.0,25,0,29.56,14,0.16,Store,Wines,High
4174,1956,Master,Married,55249.0,0,1,2014-04-17,81,97.0,1.0,19.0,2.0,0.0,11.0,1,2,1,4,3,0,0,0,0,0,0,3,11,0,2014,4,68,58,74,1,3,130.0,8,0,16.25,5,0.125,Store,Wines,Low
9757,1972,Graduation,Married,84906.0,0,0,2013-10-04,98,997.0,15.0,414.0,99.0,30.0,76.0,1,5,6,12,2,0,1,1,0,1,0,3,11,0,2013,10,52,42,269,0,2,1631.0,24,3,67.95833333333333,7,0.041666666666666664,Store,Wines,High
6918,1989,Graduation,Married,28691.0,1,0,2013-07-04,56,5.0,4.0,13.0,8.0,0.0,4.0,1,1,0,3,8,0,0,0,0,0,0,3,11,0,2013,7,35,25,361,1,3,34.0,5,0,6.8,9,0.2,Store,Meat,Low
286,1952,Graduation,Single,44213.0,1,1,2013-11-29,48,95.0,11.0,35.0,0.0,4.0,7.0,4,2,1,5,6,0,0,0,0,0,0,3,11,0,2013,11,72,62,213,2,3,152.0,12,0,12.666666666666666,8,0.3333333333333333,Store,Wines,Medium
11086,1984,Undergraduate,Single,25707.0,1,0,2014-01-18,18,1.0,6.0,2.0,3.0,6.0,3.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2014,1,40,30,163,1,2,21.0,5,0,4.2,8,0.2,Store,Fruits,Low
1921,1967,Phd,Married,59062.0,2,1,2013-10-03,74,46.0,1.0,12.0,3.0,0.0,9.0,2,2,0,3,4,0,0,0,0,0,0,3,11,0,2013,10,57,47,270,3,5,71.0,7,0,10.142857142857142,6,0.2857142857142857,Store,Wines,Low
4138,1962,Graduation,Single,76624.0,0,1,2014-05-24,68,411.0,81.0,147.0,54.0,81.0,66.0,1,5,10,7,1,1,0,0,0,0,0,3,11,0,2014,5,62,52,37,1,2,840.0,23,1,36.52173913043478,6,0.043478260869565216,Catalog,Wines,High
7718,1947,Master,Married,66000.0,0,0,2014-04-20,36,244.0,51.0,270.0,101.0,0.0,45.0,1,1,3,5,1,0,0,0,0,0,0,3,11,0,2014,4,77,67,71,0,2,711.0,10,0,71.1,2,0.1,Store,Meat,Medium
1291,1978,Phd,Married,27683.0,1,0,2012-08-04,90,152.0,9.0,121.0,12.0,12.0,45.0,4,6,2,4,8,0,0,0,0,0,0,3,11,0,2012,8,46,36,695,1,3,351.0,16,0,21.9375,14,0.25,Web,Wines,Medium
6862,1971,Graduation,Divorced,1730.0,0,0,2014-05-18,65,1.0,1.0,3.0,1.0,1.0,1.0,15,0,0,0,20,0,0,0,0,0,0,3,11,0,2014,5,53,43,43,0,1,8.0,15,0,0.5333333333333333,20,1.0,Web,Meat,Medium
4136,1992,Undergraduate,Single,7500.0,1,0,2012-12-03,63,10.0,17.0,18.0,8.0,26.0,40.0,4,3,2,2,9,0,0,0,0,0,0,3,11,0,2012,12,32,22,574,1,2,119.0,11,0,10.818181818181818,12,0.36363636363636365,Web,Gold,Medium
803,1968,Graduation,Married,40521.0,1,1,2013-04-05,82,12.0,0.0,5.0,0.0,0.0,4.0,1,0,1,2,5,0,0,0,0,0,0,3,11,0,2013,4,56,46,451,2,4,21.0,4,0,5.25,5,0.25,Store,Wines,Low
4298,1973,Phd,Married,20427.0,1,0,2014-03-24,63,5.0,0.0,4.0,0.0,0.0,1.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2014,3,51,41,98,1,3,10.0,4,0,2.5,9,0.25,Store,Wines,Low
10833,1975,Graduation,Married,65106.0,0,1,2014-05-24,55,790.0,19.0,133.0,12.0,0.0,19.0,3,8,3,13,6,0,1,0,0,0,0,3,11,0,2014,5,49,39,37,1,3,973.0,27,1,36.03703703703704,14,0.1111111111111111,Store,Wines,High
9606,1965,Phd,Married,69969.0,0,0,2013-08-27,64,882.0,29.0,514.0,38.0,29.0,44.0,1,4,2,6,3,0,0,1,1,0,0,3,11,1,2013,8,59,49,307,0,2,1536.0,13,3,118.15384615384616,7,0.07692307692307693,Store,Wines,Medium
8534,1952,Graduation,Married,67433.0,0,2,2013-07-16,51,615.0,28.0,259.0,12.0,48.0,30.0,4,6,5,13,4,0,1,0,0,0,0,3,11,0,2013,7,72,62,349,2,4,992.0,28,1,35.42857142857143,10,0.14285714285714285,Store,Wines,High
5153,1967,Phd,Married,77766.0,0,1,2013-02-22,97,1004.0,59.0,265.0,115.0,59.0,27.0,2,11,10,11,6,1,0,0,0,0,0,3,11,1,2013,2,57,47,493,1,3,1529.0,34,2,44.970588235294116,17,0.058823529411764705,Web,Wines,High
961,1972,Graduation,Married,74716.0,0,1,2013-09-12,92,133.0,27.0,421.0,13.0,81.0,71.0,2,7,3,5,4,0,0,0,0,0,0,3,11,0,2013,9,52,42,291,1,3,746.0,17,0,43.88235294117647,11,0.11764705882352941,Web,Meat,Medium
5011,1963,Graduation,Divorced,68118.0,0,1,2013-10-18,51,595.0,23.0,123.0,10.0,23.0,126.5,2,8,9,4,6,0,0,0,0,0,0,3,11,0,2013,10,61,51,255,1,2,900.5,23,0,39.15217391304348,14,0.08695652173913043,Catalog,Wines,High
6653,1970,Phd,Married,55158.0,1,1,2012-07-30,72,293.0,0.0,87.0,4.0,11.0,23.0,4,7,2,5,7,0,0,0,0,0,0,3,11,1,2012,7,54,44,700,2,4,418.0,18,1,23.22222222222222,14,0.2222222222222222,Web,Wines,Medium
9094,1955,2N Cycle,Married,62972.0,0,1,2012-08-03,39,313.0,15.0,47.0,20.0,0.0,126.5,2,7,4,3,6,0,0,0,0,0,0,3,11,1,2012,8,69,59,696,1,3,521.5,16,1,32.59375,13,0.125,Web,Wines,Medium
810,1975,Graduation,Married,74190.0,0,1,2014-05-12,49,151.0,81.0,86.0,120.5,81.0,64.0,2,4,2,11,2,0,0,0,0,0,0,3,11,0,2014,5,49,39,49,1,3,583.5,19,0,30.710526315789473,6,0.10526315789473684,Store,Wines,Medium
5493,1976,Graduation,Married,39356.0,1,1,2014-03-19,21,15.0,0.0,2.0,0.0,0.0,6.0,1,1,0,2,6,1,0,0,0,0,0,3,11,0,2014,3,48,38,103,2,4,23.0,4,1,5.75,7,0.25,Store,Wines,Low
2147,1969,Graduation,Married,76653.0,0,0,2013-08-16,91,736.0,63.0,556.0,120.5,81.0,126.0,1,4,7,11,2,0,0,1,1,0,0,3,11,0,2013,8,55,45,318,0,2,1682.5,23,2,73.15217391304348,6,0.043478260869565216,Store,Wines,High
5107,1973,Phd,Divorced,35860.0,1,1,2014-05-19,37,15.0,0.0,8.0,4.0,2.0,20.0,2,1,1,2,5,1,0,0,0,0,0,3,11,0,2014,5,51,41,42,2,3,49.0,6,1,8.166666666666666,6,0.3333333333333333,Store,Gold,Low
3979,1983,Phd,Divorced,90687.0,0,0,2013-05-22,98,982.0,17.0,556.0,23.0,34.0,51.0,1,6,2,8,2,0,0,1,0,0,0,3,11,1,2013,5,41,31,404,0,1,1663.0,17,2,97.82352941176471,8,0.058823529411764705,Store,Wines,Medium
6049,1982,Master,Married,73450.0,0,0,2013-12-05,85,1142.0,51.0,415.0,90.0,69.0,37.0,1,7,8,11,3,1,0,0,1,0,0,3,11,0,2013,12,42,32,207,0,2,1804.0,27,2,66.81481481481481,10,0.037037037037037035,Store,Wines,High
8147,1960,Graduation,Married,31454.0,1,1,2013-07-06,40,28.0,0.0,11.0,0.0,0.0,9.0,3,2,0,3,8,0,0,0,0,0,0,3,11,0,2013,7,64,54,359,2,4,48.0,8,0,6.0,10,0.375,Store,Wines,Low
1857,1952,Graduation,Single,47139.0,1,1,2014-03-06,2,46.0,0.0,12.0,0.0,2.0,23.0,2,2,1,2,7,0,0,0,0,0,0,3,11,1,2014,3,72,62,116,2,3,83.0,7,1,11.857142857142858,9,0.2857142857142857,Web,Wines,Low
3910,1975,Graduation,Divorced,83829.0,0,0,2013-10-08,78,897.0,81.0,430.0,120.5,81.0,27.0,0,4,7,6,1,1,0,1,1,0,0,3,11,1,2013,10,49,39,265,0,1,1636.5,17,4,96.26470588235294,5,0.0,Catalog,Wines,Medium
5207,1963,Phd,Married,53378.0,1,1,2012-09-24,41,489.0,6.0,152.0,8.0,6.0,126.5,10,9,4,6,8,0,0,0,0,0,0,3,11,1,2012,9,61,51,644,2,4,787.5,29,1,27.155172413793103,17,0.3448275862068966,Web,Wines,High
11114,1970,Graduation,Married,19656.0,1,0,2013-02-08,94,25.0,4.0,9.0,6.0,8.0,32.0,3,2,1,3,7,0,0,0,0,0,0,3,11,0,2013,2,54,44,507,1,3,84.0,9,0,9.333333333333334,9,0.3333333333333333,Store,Gold,Low
5429,1948,Phd,Married,45579.0,0,1,2013-08-20,10,145.0,1.0,33.0,2.0,1.0,1.0,1,4,1,4,6,0,0,0,0,0,0,3,11,0,2013,8,76,66,314,1,3,183.0,10,0,18.3,10,0.1,Web,Wines,Medium
9400,1958,2N Cycle,Single,85485.0,0,0,2014-06-21,73,630.0,26.0,556.0,44.0,18.0,54.0,1,6,6,6,2,0,0,0,0,0,0,3,11,0,2014,6,66,56,9,0,1,1328.0,19,0,69.89473684210526,8,0.05263157894736842,Web,Wines,Medium
1740,1944,Graduation,Married,55956.0,0,0,2014-04-07,22,760.0,38.0,104.0,50.0,9.0,38.0,2,7,3,4,4,0,1,0,0,0,0,3,11,0,2014,4,80,70,84,0,2,999.0,16,1,62.4375,11,0.125,Web,Wines,Medium
